TRANSACTION_ID,POLICY_PUBLIC_ID,QUOTE_PUBLIC_ID,USER_PUBLIC_ID,INVOICE_PUBLIC_ID,TRANSACTION_STATUS,INVOICE_STATUS,CHARGE_CATEGORY,PRODUCT,SUBSCRIPTION_INTERVAL,PROCESSOR,PROVIDER_TYPE,IS_GATEWAY,ATTEMPT_NUMBER,AMOUNT,CURRENCY,PROVIDER_METHOD_TYPE,CREDIT_CARD_BRAND,ERROR_MESSAGE,TRANSACTION_PROCESSING_STARTED_AT,INVOICE_CREATED_AT
55537741,LPP79#####496,LPQ810#####4580,LU29#####E06,LINV-#####bDFG7f,error,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,2,35.33,usd,apple_pay,Visa,Not enough balance | 51 : Insufficient funds/over credit limit,2025-06-24 15:27:25,2025-06-24 15:27:24
55537337,LPP26#####886,LPQ279#####8482,LU4E#####D88,LINV-#####DouPJ2,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,61.71,usd,apple_pay,Visa,,2025-06-24 15:26:17,2025-06-24 15:26:16
55534661,LPP18#####113,LPQ637#####2825,LU12#####681,LINV-#####WBqd07,success,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,55.4,usd,apple_pay,Visa,,2025-06-24 15:12:17,2025-06-24 15:12:17
55535819,LPP73#####089,LPQ460#####1452,LU5E#####FC7,LINV-#####qTeWyX,refused,error,recurring transaction,pet,monthly,cko,spreedly_cko,True,3,87.73,usd,apple_pay,Visa,Insufficient Funds,2025-06-24 15:18:24,2025-06-24 15:18:24
55537671,LPP87#####680,LPQ851#####9121,LU5E#####6C7,LINV-#####h78tqK,error,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,52.48,usd,apple_pay,Visa,Your card does not support this type of purchase.,2025-06-24 15:27:06,2025-06-24 15:27:05
55375912,LPP52#####990,LPQ599#####3258,LU5E#####7C7,LINV-#####w6fqGA,error,error,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,2,176.8,usd,apple_pay,Visa,Your card was declined.,2025-06-23 11:39:41,2025-06-23 11:39:40
51860901,,LPQ716#####8865,LU5E#####847,LINV-#####foJ5Ik,error,canceled,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,36.2,usd,apple_pay,MasterCard,Not enough balance | 24 : Retry after 1 hour,2025-05-24 18:21:17,2025-05-24 18:21:16
51858922,LPP21#####581,LPQ368#####6834,LU49#####C84,LINV-#####OSO5Y_,success,paid,new policy transaction,pet,annual,stripe,spreedly_stripe,True,1,253.76,usd,apple_pay,Discover,,2025-05-24 16:21:58,2025-05-24 16:21:58
51861796,LPP05#####883,LPQ330#####2901,LU39#####105,LINV-#####RdxxdS,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,46.34,usd,apple_pay,MasterCard,,2025-05-24 18:52:07,2025-05-24 18:52:07
55538347,LPP69#####732,LPQ998#####0405,LU47#####384,LINV-#####zW4H7P,refused,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,68.89,usd,apple_pay,MasterCard,Your card has insufficient funds.,2025-06-24 16:33:49,2025-06-24 15:31:39
55635592,LPP21#####326,LPQ235#####2164,LU5B#####DC7,LINV-#####aBUDLL,refused,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,71.38,usd,apple_pay,Visa,Not enough balance | 51 : Insufficient funds,2025-06-25 13:49:36,2025-06-25 13:49:35
55569914,LPP78#####372,LPQ060#####2393,LU49#####E84,LINV-#####TaNkzx,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,42.42,usd,apple_pay,MasterCard,,2025-06-25 8:22:22,2025-06-25 8:22:22
55652537,LPP58#####258,LPQ156#####7078,LU28#####F06,LINV-#####E8iYvB,refused,paid,recurring transaction,pet,monthly,cko,spreedly_cko,True,3,103.24,usd,apple_pay,MasterCard,Insufficient Funds,2025-06-25 14:54:35,2025-06-25 14:54:35
55661085,LPP77#####009,LPQ743#####4036,LU5E#####0C7,LINV-#####Z6i9jX,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,36.81,usd,apple_pay,MasterCard,,2025-06-25 15:39:28,2025-06-25 15:39:27
55670952,LPP88#####164,LPQ807#####9018,LU7D#####864,LINV-#####zDaWrt,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,65.36,usd,apple_pay,Visa,Refused | 05 : Do not honor,2025-06-25 19:20:44,2025-06-22 10:08:49
51492014,LPP61#####662,LPQ770#####9053,LU9A#####612,LINV-#####FDiQvV,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,73.09,usd,apple_pay,MasterCard,,2025-05-21 12:34:27,2025-05-21 12:34:26
52063280,LPP08#####543,LPQ112#####7776,LU4E#####108,LINV-#####AFpHBN,success,paid,new policy transaction,pet,monthly,cko,spreedly_cko,True,1,34.96,usd,apple_pay,Visa,,2025-05-26 16:50:27,2025-05-26 16:50:27
57220821,LPP80#####638,LPQ826#####9742,LU6B#####0B3,LINV-#####Uvovqa,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,96.12,usd,apple_pay,Visa,Not enough balance | 51 : Insufficient funds/over credit limit,2025-07-06 10:51:19,2025-06-27 10:51:04
55975252,LPP95#####267,LPQ083#####4814,LU7D#####1C4,LINV-#####E7omxP,success,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,95.71,usd,apple_pay,MasterCard,,2025-06-28 11:24:46,2025-06-28 11:24:46
55974505,LPP01#####741,LPQ368#####5948,LU12#####7C1,LINV-#####qCnYQ1,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,25.06,usd,apple_pay,MasterCard,,2025-06-28 11:21:13,2025-06-28 11:21:13
56328332,LPP05#####046,LPQ063#####0052,LU5E#####1C7,LINV-#####xNGGEI,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,35.74,usd,apple_pay,Visa,"Declined Non Generic | 78 : Blocked, first used",2025-06-30 15:23:30,2025-06-24 15:23:09
56182123,LPP52#####828,LPQ138#####3391,LU39#####305,LINV-#####wAZDnl,refused,error,recurring transaction,pet,monthly,cko,spreedly_cko,True,3,35.45,usd,apple_pay,Visa,Restricted Card,2025-06-30 8:15:09,2025-06-30 8:15:08
55419662,LPP96#####862,LPQ317#####9545,LU69#####A73,LINV-#####4v53gU,success,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,18.22,usd,apple_pay,Visa,,2025-06-23 14:52:09,2025-06-23 14:52:08
51858075,LPP43#####383,LPQ784#####1450,LU39#####B05,LINV-#####I5gQl5,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,55.53,usd,apple_pay,American Express,,2025-05-24 15:58:26,2025-05-24 15:58:26
52424719,LPP04#####811,LPQ301#####4883,LU4C#####F08,LINV-#####XKivke,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,60.13,usd,apple_pay,Visa,,2025-05-30 3:48:15,2025-05-30 3:48:15
51975697,LPP97#####509,LPQ609#####8631,LU49#####B84,LINV-#####2Jh4lg,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,20.43,usd,apple_pay,MasterCard,,2025-05-26 4:34:54,2025-05-26 4:34:54
51956174,LPP71#####725,LPQ229#####8675,LU49#####B84,LINV-#####B9e0Lm,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,18.09,usd,apple_pay,MasterCard,,2025-05-25 15:20:04,2025-05-25 15:20:04
57528419,LPP51#####881,LPQ094#####9278,LU39#####C05,LINV-#####0Xjj7e,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,61.27,usd,apple_pay,Visa,Blocked Card | 43 : Stolen card,2025-07-08 14:27:42,2025-06-29 14:27:31
51532225,LPP16#####827,LPQ908#####3926,LU7D#####D24,LINV-#####QPALj6,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,43.22,usd,apple_pay,Visa,,2025-05-21 16:58:07,2025-05-21 16:58:07
51859749,LPP96#####358,LPQ596#####8621,LU5E#####D47,LINV-#####5WJ3ti,success,paid,new policy transaction,pet,annual,stripe,spreedly_stripe,True,1,432.77,usd,apple_pay,American Express,,2025-05-24 17:21:43,2025-05-24 17:21:43
51854345,LPP78#####372,LPQ060#####2393,LU49#####E84,LINV-#####wUH1At,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,42.42,usd,apple_pay,MasterCard,,2025-05-24 15:20:46,2025-05-24 15:20:46
57022559,LPP66#####866,LPQ045#####1068,LU12#####981,LINV-#####uAFUwB,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,72.94,usd,apple_pay,Visa,Refused | 05 : Do not honor,2025-07-04 14:07:11,2025-06-25 14:06:58
56966579,LPP88#####164,LPQ807#####9018,LU7D#####864,LINV-#####zDaWrt,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,65.36,usd,apple_pay,Visa,Your card was declined.,2025-07-04 10:09:00,2025-06-22 10:08:49
55797388,LPP52#####990,LPQ599#####3258,LU5E#####7C7,LINV-#####w6fqGA,refused,error,dunning transaction,pet,monthly,cko,spreedly_cko,True,1,176.8,usd,apple_pay,Visa,Declined - Do Not Honour,2025-06-26 20:12:53,2025-06-23 11:39:40
51860970,LPP62#####317,LPQ833#####5987,LU28#####006,LINV-#####-IJ2ce,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,74.71,usd,apple_pay,Visa,,2025-05-24 18:24:45,2025-05-24 18:24:45
51872834,LPP62#####549,LPQ896#####4424,LU7C#####424,LINV-#####ZXdfnJ,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,20.83,usd,apple_pay,Visa,,2025-05-25 3:01:51,2025-05-25 3:01:51
58285671,LPP12#####368,LPQ368#####2393,LU81#####3D9,LINV-#####LsYc25,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,59.49,usd,apple_pay,Visa,Your card was declined.,2025-07-14 13:23:59,2025-06-23 13:23:51
52291943,LPP55#####446,LPQ256#####3756,LU39#####205,LINV-#####kFbw6B,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,81.36,usd,apple_pay,Visa,,2025-05-28 16:41:35,2025-05-28 16:41:35
52284299,LPP17#####023,LPQ164#####5815,LU7D#####DE4,LINV-#####gmKG8y,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,20.25,usd,apple_pay,MasterCard,,2025-05-28 15:06:24,2025-05-28 15:06:23
55272871,LPP91#####007,LPQ085#####6269,LU9D#####D92,LINV-#####uIUgiu,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,24.17,usd,apple_pay,Visa,,2025-06-22 12:27:02,2025-06-22 12:27:02
57223049,LPP31#####099,LPQ037#####4061,LU12#####E01,LINV-#####XgTrLb,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,99.03,usd,apple_pay,American Express,Your card was declined.,2025-07-06 11:02:03,2025-06-23 14:49:35
52266223,LPP44#####433,LPQ134#####9215,LU49#####884,LINV-#####t7zE-7,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,33.86,usd,apple_pay,MasterCard,,2025-05-28 13:56:39,2025-05-28 13:56:39
55689535,LPP62#####806,LPQ733#####9259,LU6A#####F73,LINV-#####alLHFb,success,paid,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,69.73,usd,apple_pay,MasterCard,,2025-06-26 7:32:20,2025-06-23 13:01:33
51532183,LPP91#####007,LPQ085#####6269,LU9D#####D92,LINV-#####pfJlId,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,24.17,usd,apple_pay,Visa,,2025-05-21 16:55:57,2025-05-21 16:55:57
56252215,LPP21#####687,LPQ700#####1648,LU6A#####813,LINV-#####eBnPNg,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,29.34,usd,apple_pay,Visa,,2025-06-30 11:58:30,2025-06-30 11:58:30
56250323,LPP58#####338,LPQ514#####2900,LU9D#####352,LINV-#####QkYWMT,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,29.68,usd,apple_pay,MasterCard,,2025-06-30 11:52:41,2025-06-30 11:52:41
56248416,LPP14#####884,LPQ507#####3492,LU4E#####888,LINV-#####4u9OLW,error,error,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,2,59.48,usd,apple_pay,Visa,Your card has expired.,2025-06-30 11:46:19,2025-06-30 11:46:19
56249376,LPP80#####349,LPQ266#####6983,LU49#####484,LINV-#####MM47K8,error,paid,recurring transaction,pet,monthly,cko,spreedly_cko,True,2,137.08,usd,apple_pay,Visa,Declined - Do Not Honour,2025-06-30 11:48:51,2025-06-30 11:48:51
56246682,LPP77#####986,LPQ254#####3538,LU49#####C84,LINV-#####ttQe__,success,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,22.78,usd,apple_pay,Visa,,2025-06-30 11:41:45,2025-06-30 11:41:45
56309673,LPP38#####585,LPQ107#####2898,LU9D#####4F2,LINV-#####BUB5YQ,success,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,100.96,usd,apple_pay,Visa,,2025-06-30 14:27:55,2025-06-30 14:27:55
56500576,LPP72#####493,LPQ169#####7802,LU73#####264,LINV-#####66tnCw,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,68.27,usd,apple_pay,Visa,Your card has insufficient funds.,2025-07-01 13:05:34,2025-06-22 12:35:13
55880684,LPP56#####994,LPQ857#####4896,LU79#####6A4,LINV-#####CBZO_3,refused,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,3,44.14,usd,apple_pay,MasterCard,Your card does not support this type of purchase.,2025-06-27 13:34:48,2025-06-27 13:34:48
57259371,LPP59#####373,LPQ064#####5997,LU5E#####047,LINV-#####aHJ0rj,refused,error,dunning transaction,pet,monthly,cko,spreedly_cko,True,1,24.83,usd,apple_pay,Visa,Insufficient Funds,2025-07-06 13:46:50,2025-06-27 13:46:33
55760034,LPP13#####932,LPQ398#####1955,LU81#####959,LINV-#####PUVFxk,success,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,42.44,usd,apple_pay,MasterCard,,2025-06-26 13:55:23,2025-06-26 13:55:23
55760483,LPP07#####837,LPQ578#####7332,LU39#####405,LINV-#####jsfIfB,success,paid,recurring transaction,pet,monthly,cko,spreedly_cko,True,1,28.28,usd,apple_pay,Visa,,2025-06-26 13:57:36,2025-06-26 13:57:36
55759528,LPP12#####556,LPQ573#####8004,LU49#####284,LINV-#####5uSuc-,error,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,2,108.87,usd,apple_pay,Visa,Your card has insufficient funds.,2025-06-26 13:51:48,2025-06-26 13:51:48
55759352,LPP05#####100,LPQ326#####8180,LU29#####206,LINV-#####cDcavK,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,105.75,usd,apple_pay,Visa,,2025-06-26 13:51:59,2025-06-26 13:51:59
55383513,LPP55#####660,LPQ174#####6349,LU9D#####692,LINV-#####CTxMTZ,error,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,54.5,usd,apple_pay,Visa,Your card has insufficient funds.,2025-06-23 12:12:22,2025-06-23 12:12:21
55394439,LPP62#####806,LPQ733#####9259,LU6A#####F73,LINV-#####alLHFb,error,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,2,69.73,usd,apple_pay,MasterCard,Your card has insufficient funds.,2025-06-23 13:01:33,2025-06-23 13:01:33
51702456,LPP99#####645,LPQ922#####8444,LU49#####784,LINV-#####Qls8jq,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,36.86,usd,apple_pay,Visa,,2025-05-23 11:51:37,2025-05-23 11:51:37
51754963,LPP70#####607,LPQ530#####4477,LU4E#####908,LINV-#####BL2G5e,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,45.15,usd,apple_pay,Visa,,2025-05-23 18:15:54,2025-05-23 18:15:54
55237607,LPP45#####673,LPQ136#####2351,LU11#####A01,LINV-#####MAe9Hk,success,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,77.55,usd,apple_pay,Visa,,2025-06-22 9:28:55,2025-06-22 9:28:55
52389423,LPP07#####508,LPQ358#####0489,LU5E#####9C7,LINV-#####_4xxoh,success,paid,new policy transaction,pet,monthly,cko,spreedly_cko,True,1,62.54,usd,apple_pay,Visa,,2025-05-29 14:43:15,2025-05-29 14:43:14
55419229,LPP31#####099,LPQ037#####4061,LU12#####E01,LINV-#####XgTrLb,error,error,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,99.03,usd,apple_pay,American Express,Your card was declined.,2025-06-23 14:49:35,2025-06-23 14:49:35
55811518,LPP69#####732,LPQ998#####0405,LU47#####384,LINV-#####zW4H7P,refused,paid,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,68.89,usd,apple_pay,MasterCard,Your card has insufficient funds.,2025-06-27 5:04:23,2025-06-24 15:31:39
55974655,LPP97#####360,LPQ892#####4614,LU39#####405,LINV-#####vVYcRF,success,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,61.62,usd,apple_pay,Visa,,2025-06-28 11:22:00,2025-06-28 11:22:00
51752555,LPP69#####129,LPQ456#####9542,LU81#####2B9,LINV-#####yIucT6,success,paid,new policy transaction,pet,monthly,cko,spreedly_cko,True,1,35.98,usd,apple_pay,Visa,,2025-05-23 16:44:20,2025-05-23 16:44:20
51769353,LPP70#####538,LPQ302#####5677,LU12#####8C1,LINV-#####mYg8iD,success,paid,new policy transaction,pet,annual,stripe,spreedly_stripe,True,1,460.74,usd,apple_pay,Visa,,2025-05-24 1:58:26,2025-05-24 1:58:26
51759524,,LPQ851#####9121,LU5E#####6C7,LINV-#####Let1jP,refused,canceled,new policy transaction,pet,monthly,cko,spreedly_cko,True,3,52.48,usd,apple_pay,Visa,Declined - Do Not Honour,2025-05-23 20:06:22,2025-05-23 20:06:22
51827836,LPP13#####857,LPQ701#####3151,LU5C#####847,LINV-#####69zHZA,success,paid,new policy transaction,pet,monthly,cko,spreedly_cko,True,1,20.48,usd,apple_pay,Visa,,2025-05-24 13:05:12,2025-05-24 13:05:12
52293423,,LPQ599#####7851,LU81#####C59,LINV-#####wfdI_6,refused,canceled,new policy transaction,pet,monthly,cko,spreedly_cko,True,3,79.48,usd,apple_pay,Visa,Declined - Do Not Honour,2025-05-28 17:43:54,2025-05-28 17:43:54
55659195,LPP31#####899,LPQ455#####2708,LU12#####C01,LINV-#####u4NxZ8,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,53.2,usd,apple_pay,Visa,,2025-06-25 15:29:17,2025-06-25 15:29:17
55652810,LPP37#####925,LPQ438#####9173,LU7C#####464,LINV-#####6qpzQf,success,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,88.66,usd,apple_pay,MasterCard,,2025-06-25 14:56:00,2025-06-25 14:56:00
55635479,LPP16#####796,LPQ454#####6242,LU6B#####AF3,LINV-#####tZUV8N,success,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,49.36,usd,apple_pay,Visa,,2025-06-25 13:48:58,2025-06-25 13:48:58
55673442,LPP08#####580,LPQ616#####8304,LU6A#####5B3,LINV-#####dPToEm,success,paid,dunning transaction,pet,monthly,cko,spreedly_cko,True,1,46.02,usd,apple_pay,Visa,,2025-06-25 20:08:35,2025-06-22 14:54:47
51641444,LPP14#####698,LPQ362#####5746,LU29#####006,LINV-#####1fnUP4,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,31.66,usd,apple_pay,MasterCard,,2025-05-22 15:57:09,2025-05-22 15:57:09
52298059,LPP51#####746,LPQ277#####4738,LU6B#####9B3,LINV-#####WGp4gt,success,paid,new policy transaction,pet,annual,stripe,spreedly_stripe,True,1,243.72,usd,apple_pay,American Express,,2025-05-28 19:43:43,2025-05-28 19:43:43
51863186,LPP34#####421,LPQ768#####4397,LU39#####405,LINV-#####UWXAd0,success,paid,new policy transaction,pet,monthly,cko,spreedly_cko,True,1,60.43,usd,apple_pay,Discover,,2025-05-24 19:37:22,2025-05-24 19:37:21
51872650,LPP94#####951,LPQ785#####1455,LU6B#####C73,LINV-#####_MxNql,success,paid,new policy transaction,pet,monthly,stripe,spreedly_stripe,True,1,60.58,usd,apple_pay,Visa,,2025-05-25 2:29:55,2025-05-25 2:29:55
58061980,LPP69#####129,LPQ456#####9542,LU81#####2B9,LINV-#####1BhrFd,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,35.98,usd,apple_pay,Visa,Your card does not support this type of purchase.,2025-07-12 15:26:27,2025-06-24 15:26:04
57982787,LPP43#####724,LPQ141#####8279,LU5E#####447,LINV-#####c-qVE7,refused,paid,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,93.55,usd,apple_pay,Visa,Invalid Card Number | 46 : Closed account,2025-07-12 9:38:45,2025-06-24 9:38:32
56948055,LPP16#####371,LPQ306#####7040,LU29#####E06,LINV-#####xka5B_,refused,error,dunning transaction,pet,monthly,adyen,spreedly_adyen,True,1,24.76,usd,apple_pay,Visa,Refused | 05 : Do not honor,2025-07-04 8:34:48,2025-06-28 8:34:32
56095084,LPP27#####576,LPQ909#####1527,LU29#####406,LINV-#####7y6018,success,paid,recurring transaction,pet,monthly,stripe,spreedly_stripe,True,1,63.17,usd,apple_pay,Visa,,2025-06-29 11:02:57,2025-06-29 11:02:56
57665276,LPP26#####866,LPQ714#####6745,LU6B#####E73,LINV-#####fTRHkq,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,58.14,usd,apple_pay,Visa,Your card was declined.,2025-07-09 15:27:42,2025-06-24 15:27:35
55633652,LPP67#####132,LPQ502#####7551,LU4A#####C88,LINV-#####3qQf9L,success,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,32.15,usd,apple_pay,MasterCard,,2025-06-25 13:39:25,2025-06-25 13:39:24
52189479,LPP49#####022,LPQ167#####9628,LU1F#####D81,LINV-#####MmFbwz,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,29.65,usd,apple_pay,Visa,,2025-05-28 3:25:08,2025-05-28 3:25:08
52190515,LPP93#####376,LPQ809#####7803,LU6B#####113,LINV-#####8Q7ia2,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,70.19,usd,apple_pay,Visa,,2025-05-28 4:56:19,2025-05-28 4:56:19
56242175,LPP52#####205,LPQ335#####3416,LU12#####B01,LINV-#####r3B6tN,error,error,recurring transaction,pet,monthly,cko,spreedly_cko,True,2,37.58,usd,apple_pay,MasterCard,Restricted Card,2025-06-30 11:26:51,2025-06-30 11:26:51
52173531,LPP16#####328,LPQ285#####3114,LU49#####884,LINV-#####4C9R9a,success,paid,new policy transaction,pet,annual,cko,spreedly_cko,True,1,373.35,usd,apple_pay,MasterCard,,2025-05-27 18:54:28,2025-05-27 18:54:28
58755067,LPP60#####450,LPQ512#####5328,LU4E#####088,LINV-#####VJCHy7,refused,error,dunning transaction,pet,monthly,stripe,spreedly_stripe,True,1,62.07,usd,apple_pay,Visa,Your card does not support this type of purchase.,2025-07-17 15:23:06,2025-06-26 15:23:01
55271447,LPP59#####195,LPQ448#####7771,LU9A#####132,LINV-#####pylWfp,error,paid,recurring transaction,pet,monthly,adyen,spreedly_adyen,True,1,37.99,usd,apple_pay,MasterCard,Not enough balance | 24 : Retry after 1 hour,2025-06-22 12:20:36,2025-06-22 12:20:36
52168698,LPP29#####714,LPQ505#####7899,LU7D#####084,LINV-#####vl8n7E,success,paid,new policy transaction,pet,monthly,adyen,spreedly_adyen,True,1,53.91,usd,apple_pay,Visa,,2025-05-27 16:08:31,2025-05-27 16:08:31
52149867,LPP97#####565,LPQ958#####8475,LU6B#####CD3,LINV-#####_R_c05,success,paid,new policy transaction,pet,annual,cko,spreedly_cko,True,1,566.06,usd,apple_pay,American Express,,2025-05-27 14:15:43,2025-05-27 14:15:43
52150265,LPP16#####345,LPQ066#####5081,LU6B#####F33,LINV-#####NORQ1f,success,paid,new policy transaction,pet,monthly,cko,spreedly_cko,True,1,40.7,usd,apple_pay,Visa,,2025-05-27 14:17:50,2025-05-27 14:17:50
